ResponseID,BranchNum,Date_of_Survey,Time_of_Survey,SurveyQuestion1,SurveyQuestion2
2429,31,9/11/2019 0:00,6:57:00 AM,4,5
2430,31,9/11/2019 0:00,7:06:00 AM,5,5
2431,9,9/11/2019 0:00,7:35:00 AM,5,4
2432,17,9/11/2019 0:00,10:07:00 AM,5,5
2433,9,9/11/2019 0:00,10:19:00 AM,5,5
2434,8,9/11/2019 0:00,11:51:00 AM,3,4
2435,31,9/11/2019 0:00,1:15:00 PM,4,4
2436,23,9/11/2019 0:00,3:48:00 PM,5,5
2437,43,9/11/2019 0:00,3:57:00 PM,5,5
2438,9,9/11/2019 0:00,8:56:00 PM,5,5
2439,2,9/10/2019 0:00,5:31:00 AM,2,3
2440,9,9/10/2019 0:00,7:12:00 AM,5,5
2441,23,9/10/2019 0:00,7:30:00 AM,5,5
2442,9,9/10/2019 0:00,8:11:00 AM,5,5
2443,8,9/10/2019 0:00,10:53:00 AM,5,5
2444,25,9/10/2019 0:00,1:59:00 PM,5,5
2445,40,9/10/2019 0:00,2:44:00 PM,5,4
2446,1,9/10/2019 0:00,3:12:00 PM,5,5
2447,9,9/10/2019 0:00,9:19:00 PM,5,4
2448,32,9/9/2019 0:00,1:57:00 AM,4,5
2449,40,9/9/2019 0:00,6:32:00 AM,5,5
2450,8,9/9/2019 0:00,9:56:00 AM,4,4
2451,17,9/9/2019 0:00,10:37:00 AM,4,3
2452,2,9/9/2019 0:00,11:17:00 AM,5,4
2453,9,9/9/2019 0:00,2:21:00 PM,5,5
2454,25,9/8/2019 0:00,6:49:00 AM,5,5
2455,2,9/8/2019 0:00,10:48:00 AM,5,5
2456,9,9/8/2019 0:00,11:06:00 AM,4,4
2457,26,9/8/2019 0:00,11:07:00 AM,4,4
2458,5,9/8/2019 0:00,12:49:00 PM,5,5
2459,17,9/8/2019 0:00,7:46:00 PM,5,5
2460,31,9/7/2019 0:00,5:16:00 AM,5,5
2461,9,9/7/2019 0:00,6:30:00 AM,4,4
2462,22,9/7/2019 0:00,8:01:00 AM,3,3
2463,9,9/7/2019 0:00,9:18:00 AM,5,5
2464,8,9/7/2019 0:00,11:02:00 AM,4,4
2465,32,9/7/2019 0:00,11:36:00 AM,3,4
2466,2,9/7/2019 0:00,11:50:00 AM,5,5
2467,23,9/7/2019 0:00,2:01:00 PM,5,5
2468,31,9/7/2019 0:00,8:23:00 PM,5,5
2469,9,9/6/2019 0:00,5:07:00 AM,5,5
2470,6,9/6/2019 0:00,8:31:00 AM,5,4
2471,40,9/6/2019 0:00,8:52:00 AM,5,5
2472,23,9/6/2019 0:00,9:08:00 AM,5,5
2473,32,9/6/2019 0:00,11:14:00 AM,5,4
2474,40,9/6/2019 0:00,11:56:00 AM,5,5
2475,26,9/6/2019 0:00,5:06:00 PM,5,4
2476,21,9/6/2019 0:00,8:46:00 PM,5,5
2477,6,9/5/2019 0:00,12:16:00 AM,5,5
2478,23,9/5/2019 0:00,8:02:00 AM,5,5
2479,2,9/5/2019 0:00,8:43:00 AM,5,5
2480,23,9/5/2019 0:00,9:28:00 AM,5,5
2481,22,9/5/2019 0:00,9:33:00 AM,4,3
2482,25,9/5/2019 0:00,11:44:00 AM,5,5
2483,5,9/5/2019 0:00,4:16:00 PM,5,5
2484,7,9/5/2019 0:00,7:01:00 PM,5,5
2485,5,9/4/2019 0:00,6:22:00 PM,5,5
2486,17,9/4/2019 0:00,7:57:00 PM,4,4
2487,31,9/4/2019 0:00,9:02:00 PM,5,5
2488,9,9/4/2019 0:00,5:57:00 AM,2,1
2489,29,9/4/2019 0:00,6:16:00 AM,5,5
2490,23,9/4/2019 0:00,6:31:00 AM,5,5
2491,23,9/4/2019 0:00,6:36:00 AM,5,5
2492,2,9/4/2019 0:00,6:42:00 AM,5,5
2493,33,9/4/2019 0:00,6:59:00 AM,2,4
2494,2,9/4/2019 0:00,8:12:00 AM,5,5
2495,20,9/4/2019 0:00,8:58:00 AM,4,4
2496,2,9/4/2019 0:00,9:49:00 AM,5,5
2497,26,9/4/2019 0:00,10:16:00 AM,5,5
2498,36,9/4/2019 0:00,9:47:00 AM,5,5
2499,26,9/4/2019 0:00,11:54:00 AM,5,5
2500,42,9/4/2019 0:00,12:06:00 PM,4,4
2501,31,9/4/2019 0:00,12:10:00 PM,5,5
2502,8,9/4/2019 0:00,2:12:00 PM,4,4
2503,11,9/4/2019 0:00,4:00:00 PM,5,5
2504,9,9/4/2019 0:00,6:15:00 PM,3,3
2505,2,9/3/2019 0:00,7:24:00 PM,3,4
2506,9,9/3/2019 0:00,10:08:00 PM,4,4
2507,31,9/3/2019 0:00,7:02:00 AM,3,4
2508,2,9/3/2019 0:00,9:33:00 AM,4,4
2509,5,9/3/2019 0:00,9:40:00 AM,5,5
2510,26,9/3/2019 0:00,9:53:00 AM,4,4
2511,15,9/3/2019 0:00,6:28:00 PM,4,4
2512,9,9/2/2019 0:00,7:07:00 AM,5,5
2513,32,9/2/2019 0:00,11:41:00 AM,5,5
2514,27,9/2/2019 0:00,11:51:00 AM,5,5
2515,9,9/1/2019 0:00,12:31:00 AM,4,5
2516,31,9/1/2019 0:00,6:32:00 AM,5,5
2517,2,9/1/2019 0:00,7:27:00 AM,3,4
2518,17,9/1/2019 0:00,12:34:00 PM,2,3
2519,40,9/1/2019 0:00,2:03:00 PM,5,5
2520,31,9/1/2019 0:00,7:01:00 PM,5,4
2521,12,9/1/2019 0:00,7:49:00 PM,5,5
2522,22,9/1/2019 0:00,11:56:00 PM,4,4
2523,15,8/31/2019 0:00,12:36:00 PM,1,1
2524,31,8/31/2019 0:00,12:36:00 PM,5,5
2525,20,8/31/2019 0:00,1:31:00 AM,5,4
2526,22,8/31/2019 0:00,7:38:00 AM,1,2
2527,9,8/31/2019 0:00,7:47:00 AM,5,5
2528,23,8/31/2019 0:00,8:02:00 AM,3,4
2529,32,8/31/2019 0:00,8:45:00 AM,5,5
2530,30,8/31/2019 0:00,9:59:00 AM,5,5
2531,17,8/31/2019 0:00,5:31:00 PM,3,3
2532,2,8/31/2019 0:00,8:04:00 PM,5,5
2533,29,8/31/2019 0:00,10:17:00 PM,3,4
2534,32,8/30/2019 0:00,7:28:00 AM,5,5
2535,27,8/30/2019 0:00,7:03:00 AM,5,5
2536,9,8/30/2019 0:00,7:52:00 AM,5,5
2537,20,8/30/2019 0:00,7:57:00 AM,4,4
2538,2,8/30/2019 0:00,10:25:00 AM,5,4
2539,2,8/30/2019 0:00,12:23:00 PM,5,5
2540,20,8/30/2019 0:00,12:58:00 PM,4,4
2541,31,8/30/2019 0:00,3:07:00 PM,5,5
2542,2,8/30/2019 0:00,10:14:00 PM,5,5
2543,35,8/29/2019 0:00,4:59:00 AM,1,3
2544,7,8/29/2019 0:00,7:05:00 AM,5,5
2545,2,8/29/2019 0:00,10:22:00 AM,5,5
2546,30,8/29/2019 0:00,11:05:00 AM,5,5
2547,9,8/29/2019 0:00,11:10:00 AM,4,4
2548,9,8/29/2019 0:00,4:15:00 PM,5,5
2549,19,8/28/2019 0:00,1:13:00 PM,5,5
2550,35,8/28/2019 0:00,2:46:00 PM,5,5
2551,34,8/28/2019 0:00,6:08:00 PM,5,5
2552,12,8/28/2019 0:00,6:41:00 PM,5,5
2553,38,8/28/2019 0:00,6:55:00 AM,1,1
2554,2,8/28/2019 0:00,7:22:00 AM,5,5
2555,2,8/28/2019 0:00,7:44:00 AM,4,4
2556,31,8/28/2019 0:00,8:06:00 AM,2,4
2557,23,8/28/2019 0:00,8:12:00 AM,5,5
2558,42,8/28/2019 0:00,8:15:00 AM,5,5
2559,40,8/28/2019 0:00,8:51:00 AM,5,5
2560,31,8/28/2019 0:00,10:28:00 AM,5,5
2561,31,8/28/2019 0:00,11:43:00 AM,4,4
2562,9,8/28/2019 0:00,12:28:00 PM,5,5
2563,9,8/27/2019 0:00,1:09:00 AM,4,4
2564,9,8/27/2019 0:00,5:56:00 AM,5,5
2565,9,8/27/2019 0:00,7:35:00 AM,4,4
2566,40,8/27/2019 0:00,8:02:00 AM,5,4
2567,9,8/27/2019 0:00,8:42:00 AM,5,5
2568,32,8/27/2019 0:00,11:54:00 AM,5,5
2569,5,8/27/2019 0:00,10:01:00 PM,3,3
2570,23,8/26/2019 0:00,11:45:00 AM,4,5
2571,3,8/26/2019 0:00,12:30:00 PM,5,5
2572,22,8/26/2019 0:00,12:27:00 PM,4,4
2573,2,8/26/2019 0:00,2:55:00 PM,5,5
2574,9,8/26/2019 0:00,4:36:00 PM,4,4
2575,31,8/26/2019 0:00,6:42:00 PM,4,4
2576,32,8/26/2019 0:00,7:28:00 PM,4,4
2577,32,8/26/2019 0:00,8:23:00 PM,5,4
2578,15,8/26/2019 0:00,8:22:00 PM,5,5
2579,3,8/25/2019 0:00,9:05:00 AM,5,5
2580,2,8/25/2019 0:00,9:56:00 AM,1,1
2581,31,8/25/2019 0:00,3:24:00 PM,5,5
2582,43,8/25/2019 0:00,5:28:00 PM,5,5
2583,15,8/24/2019 0:00,4:55:00 PM,4,4
2584,8,8/24/2019 0:00,6:02:00 PM,5,4
2585,40,8/24/2019 0:00,9:20:00 PM,5,5
2586,2,8/24/2019 0:00,1:38:00 AM,4,4
2587,25,8/24/2019 0:00,5:45:00 AM,5,5
2588,9,8/24/2019 0:00,6:07:00 AM,5,5
2589,23,8/24/2019 0:00,6:34:00 AM,5,5
2590,31,8/24/2019 0:00,6:45:00 AM,5,5
2591,32,8/24/2019 0:00,7:25:00 AM,5,5
2592,26,8/24/2019 0:00,7:33:00 AM,5,5
2593,31,8/24/2019 0:00,7:29:00 AM,1,1
2594,5,8/24/2019 0:00,8:55:00 AM,3,3
2595,25,8/24/2019 0:00,9:24:00 AM,4,5
2596,2,8/24/2019 0:00,9:38:00 AM,5,5
2597,9,8/24/2019 0:00,10:34:00 AM,5,5
2598,28,8/24/2019 0:00,2:17:00 PM,3,4
2599,31,8/23/2019 0:00,2:33:00 PM,5,5
2600,17,8/23/2019 0:00,2:57:00 PM,5,5
2601,2,8/23/2019 0:00,4:04:00 PM,5,5
2602,9,8/23/2019 0:00,10:16:00 PM,5,5
2603,17,8/23/2019 0:00,11:05:00 PM,5,5
2604,4,8/23/2019 0:00,11:28:00 PM,5,5
2605,24,8/23/2019 0:00,7:06:00 AM,5,4
2606,25,8/23/2019 0:00,7:17:00 AM,4,3
2607,9,8/23/2019 0:00,7:23:00 AM,4,4
2608,9,8/23/2019 0:00,7:52:00 AM,5,5
2609,20,8/23/2019 0:00,8:01:00 AM,5,5
2610,9,8/23/2019 0:00,8:04:00 AM,3,4
2611,25,8/23/2019 0:00,9:52:00 AM,4,4
2612,2,8/23/2019 0:00,10:05:00 AM,4,5
2613,6,8/23/2019 0:00,10:22:00 AM,5,4
2614,30,8/23/2019 0:00,10:35:00 AM,4,4
2615,28,8/23/2019 0:00,1:30:00 PM,5,5
2616,32,8/23/2019 0:00,5:44:00 AM,4,3
2617,22,8/23/2019 0:00,6:10:00 AM,5,5
2618,23,8/22/2019 0:00,8:22:00 AM,4,4
2619,9,8/22/2019 0:00,8:57:00 AM,3,4
2620,23,8/22/2019 0:00,10:54:00 AM,5,5
2621,9,8/22/2019 0:00,12:32:00 PM,3,3
2622,19,8/22/2019 0:00,12:49:00 PM,5,5
2623,26,8/22/2019 0:00,1:01:00 PM,4,4
2624,9,8/22/2019 0:00,4:18:00 PM,4,4
2625,40,8/22/2019 0:00,10:16:00 PM,5,5
2626,5,8/21/2019 0:00,5:47:00 AM,5,5
2627,32,8/21/2019 0:00,6:07:00 AM,5,5
2628,11,8/21/2019 0:00,6:13:00 AM,3,4
2629,32,8/21/2019 0:00,6:39:00 AM,5,5
2630,40,8/21/2019 0:00,8:22:00 AM,5,4
2631,2,8/21/2019 0:00,8:23:00 AM,5,5
2632,23,8/21/2019 0:00,9:23:00 AM,5,5
2633,9,8/21/2019 0:00,9:41:00 AM,3,4
2634,23,8/21/2019 0:00,9:28:00 AM,5,5
2635,25,8/21/2019 0:00,11:37:00 AM,4,5
2636,9,8/21/2019 0:00,11:46:00 AM,5,5
2637,31,8/21/2019 0:00,1:11:00 PM,5,4
2638,25,8/21/2019 0:00,1:54:00 PM,5,4
2639,22,8/21/2019 0:00,8:33:00 PM,1,1
2640,9,8/21/2019 0:00,10:32:00 PM,5,5
2641,40,8/21/2019 0:00,11:48:00 PM,5,5
2642,38,8/20/2019 0:00,5:19:00 AM,5,5
2643,21,8/20/2019 0:00,5:51:00 AM,2,2
2644,9,8/20/2019 0:00,6:02:00 AM,4,3
2645,23,8/20/2019 0:00,6:38:00 AM,5,5
2646,21,8/20/2019 0:00,7:42:00 AM,5,5
2647,32,8/20/2019 0:00,8:30:00 AM,5,4
2648,18,8/20/2019 0:00,10:27:00 AM,4,4
2649,43,8/20/2019 0:00,10:34:00 AM,5,5
2650,23,8/20/2019 0:00,10:48:00 AM,5,5
2651,26,8/20/2019 0:00,11:10:00 AM,4,4
2652,1,8/20/2019 0:00,3:26:00 PM,4,4
2653,32,8/20/2019 0:00,5:03:00 PM,5,5
2654,9,8/20/2019 0:00,5:21:00 PM,4,4
2655,25,8/20/2019 0:00,6:49:00 PM,5,5
2656,20,8/20/2019 0:00,10:37:00 PM,5,5
2657,36,8/19/2019 0:00,6:23:00 PM,5,5
2658,31,8/19/2019 0:00,1:13:00 AM,5,5
2659,2,8/19/2019 0:00,2:09:00 AM,5,4
2660,32,8/19/2019 0:00,8:54:00 AM,5,5
2661,1,8/19/2019 0:00,12:58:00 PM,5,5
2662,9,8/19/2019 0:00,1:16:00 PM,3,3
2663,8,8/18/2019 0:00,6:12:00 AM,5,4
2664,40,8/18/2019 0:00,8:07:00 AM,5,3
2665,9,8/18/2019 0:00,10:51:00 AM,4,4
2666,42,8/18/2019 0:00,12:12:00 PM,4,4
2667,31,8/17/2019 0:00,6:03:00 AM,5,5
2668,20,8/17/2019 0:00,7:17:00 AM,5,5
2669,25,8/17/2019 0:00,7:56:00 AM,5,5
2670,27,8/17/2019 0:00,8:02:00 AM,5,5
2671,23,8/17/2019 0:00,8:22:00 AM,5,5
2672,19,8/17/2019 0:00,9:07:00 AM,5,5
2673,13,8/17/2019 0:00,11:25:00 AM,5,5
2674,23,8/17/2019 0:00,1:55:00 PM,5,5
2675,22,8/16/2019 0:00,5:07:00 AM,5,5
2676,23,8/16/2019 0:00,5:46:00 AM,5,5
2677,36,8/16/2019 0:00,6:57:00 AM,4,5
2678,9,8/16/2019 0:00,7:35:00 AM,5,5
2679,13,8/16/2019 0:00,7:42:00 AM,4,4
2680,19,8/16/2019 0:00,7:56:00 AM,5,5
2681,23,8/16/2019 0:00,8:08:00 AM,5,5
2682,32,8/16/2019 0:00,8:37:00 AM,5,5
2683,28,8/16/2019 0:00,8:40:00 AM,3,4
2684,34,8/16/2019 0:00,9:10:00 AM,5,5
2685,40,8/16/2019 0:00,10:08:00 AM,5,5
2686,42,8/16/2019 0:00,10:55:00 AM,5,5
2687,40,8/16/2019 0:00,1:10:00 PM,5,5
2688,32,8/16/2019 0:00,4:31:00 PM,4,4
2689,42,8/15/2019 0:00,5:15:00 AM,2,3
2690,21,8/15/2019 0:00,6:07:00 AM,4,4
2691,27,8/15/2019 0:00,6:21:00 AM,5,4
2692,20,8/15/2019 0:00,8:28:00 AM,5,5
2693,5,8/15/2019 0:00,9:31:00 AM,5,5
2694,32,8/15/2019 0:00,9:53:00 AM,5,5
2695,25,8/15/2019 0:00,4:29:00 PM,5,5
2696,13,8/15/2019 0:00,6:28:00 PM,5,5
2697,23,8/14/2019 0:00,7:46:00 AM,5,5
2698,31,8/14/2019 0:00,8:20:00 AM,5,5
2699,9,8/14/2019 0:00,8:32:00 AM,5,5
2700,20,8/14/2019 0:00,9:54:00 AM,4,3
2701,33,8/14/2019 0:00,10:05:00 AM,4,4
2702,15,8/14/2019 0:00,10:59:00 AM,5,4
2703,23,8/14/2019 0:00,2:19:00 PM,5,4
2704,40,8/14/2019 0:00,4:14:00 PM,5,4
2705,21,8/14/2019 0:00,6:03:00 PM,5,5
2706,40,8/14/2019 0:00,6:37:00 PM,5,5
2707,15,8/14/2019 0:00,9:33:00 PM,2,5
2708,3,8/14/2019 0:00,11:24:00 PM,4,4
2709,8,8/14/2019 0:00,5:35:00 AM,5,5
2710,9,8/14/2019 0:00,6:13:00 AM,4,3
2711,25,8/13/2019 0:00,5:44:00 AM,5,5
2712,31,8/13/2019 0:00,6:24:00 AM,5,5
2713,30,8/13/2019 0:00,7:17:00 AM,5,5
2714,2,8/13/2019 0:00,7:18:00 AM,4,3
2715,25,8/13/2019 0:00,7:38:00 AM,5,5
2716,19,8/13/2019 0:00,8:13:00 AM,2,3
2717,32,8/13/2019 0:00,7:57:00 AM,5,3
2718,26,8/13/2019 0:00,9:00:00 AM,5,5
2719,23,8/13/2019 0:00,8:58:00 AM,5,5
2720,41,8/13/2019 0:00,9:27:00 AM,5,5
2721,19,8/13/2019 0:00,9:58:00 AM,5,5
2722,15,8/13/2019 0:00,10:27:00 AM,5,5
2723,2,8/13/2019 0:00,3:10:00 PM,4,4
2724,8,8/13/2019 0:00,5:06:00 PM,4,4
2725,2,8/13/2019 0:00,7:01:00 PM,4,4
2726,32,8/12/2019 0:00,7:10:00 AM,5,5
2727,9,8/12/2019 0:00,7:45:00 AM,5,5
2728,9,8/12/2019 0:00,8:10:00 AM,5,5
2729,28,8/12/2019 0:00,8:23:00 AM,5,5
2730,23,8/12/2019 0:00,9:21:00 AM,5,5
2731,31,8/12/2019 0:00,9:22:00 AM,5,5
2732,1,8/12/2019 0:00,9:52:00 AM,4,4
2733,7,8/12/2019 0:00,11:08:00 AM,5,4
2734,2,8/12/2019 0:00,3:23:00 PM,5,5
2735,42,8/12/2019 0:00,5:18:00 PM,3,3
2736,9,8/12/2019 0:00,10:28:00 PM,5,5
2737,25,8/11/2019 0:00,2:44:00 PM,5,5
2738,22,8/11/2019 0:00,3:12:00 PM,3,4
2739,9,8/11/2019 0:00,3:16:00 PM,5,5
2740,9,8/11/2019 0:00,4:09:00 PM,4,4
2741,9,8/11/2019 0:00,4:22:00 PM,3,3
2742,25,8/11/2019 0:00,8:22:00 PM,5,5
2743,23,8/11/2019 0:00,9:04:00 PM,5,5
2744,31,8/11/2019 0:00,9:31:00 PM,5,5
2745,2,8/10/2019 0:00,12:27:00 PM,5,5
2746,9,8/10/2019 0:00,1:58:00 PM,3,4
2747,23,8/10/2019 0:00,3:20:00 PM,5,5
2748,25,8/10/2019 0:00,3:20:00 PM,5,4
2749,36,8/10/2019 0:00,4:28:00 PM,5,5
2750,42,8/10/2019 0:00,5:29:00 AM,4,4
2751,3,8/10/2019 0:00,6:32:00 AM,5,5
2752,32,8/10/2019 0:00,6:39:00 AM,5,5
2753,5,8/10/2019 0:00,6:52:00 AM,5,5
2754,40,8/10/2019 0:00,8:02:00 AM,5,5
2755,13,8/10/2019 0:00,8:40:00 AM,4,5
2756,25,8/10/2019 0:00,8:06:00 AM,4,4
2757,19,8/10/2019 0:00,9:31:00 AM,4,4
2758,9,8/9/2019 0:00,9:58:00 AM,4,4
2759,10,8/9/2019 0:00,10:22:00 AM,3,4
2760,40,8/9/2019 0:00,1:47:00 PM,4,4
2761,9,8/9/2019 0:00,5:50:00 AM,5,5
2762,31,8/9/2019 0:00,7:01:00 AM,4,3
2763,25,8/9/2019 0:00,8:40:00 AM,5,5
2764,31,8/8/2019 0:00,9:36:00 AM,5,5
2765,29,8/8/2019 0:00,11:42:00 AM,5,4
2766,32,8/8/2019 0:00,1:59:00 PM,5,5
2767,20,8/8/2019 0:00,4:26:00 PM,5,4
2768,40,8/8/2019 0:00,5:21:00 PM,5,5
2769,23,8/8/2019 0:00,6:34:00 PM,5,5
2770,19,8/8/2019 0:00,6:49:00 AM,5,5
2771,9,8/8/2019 0:00,6:51:00 AM,4,4
2772,40,8/8/2019 0:00,7:01:00 AM,4,4
2773,3,8/8/2019 0:00,8:17:00 AM,5,5
2774,2,8/8/2019 0:00,8:36:00 AM,4,4
2775,21,8/8/2019 0:00,9:10:00 AM,5,4
2776,9,8/8/2019 0:00,9:20:00 AM,5,5
2777,9,8/8/2019 0:00,12:10:00 AM,5,5
2778,31,8/8/2019 0:00,5:49:00 AM,5,5
2779,32,8/7/2019 0:00,9:31:00 AM,5,4
2780,9,8/7/2019 0:00,2:46:00 PM,5,5
2781,40,8/7/2019 0:00,3:26:00 PM,2,3
2782,9,8/7/2019 0:00,5:47:00 PM,5,5
2783,32,8/7/2019 0:00,8:20:00 PM,4,4
2784,3,8/6/2019 0:00,6:38:00 AM,5,5
2785,25,8/6/2019 0:00,7:52:00 AM,5,5
2786,23,8/6/2019 0:00,9:43:00 AM,4,4
2787,2,8/6/2019 0:00,12:05:00 PM,5,4
2788,30,8/6/2019 0:00,7:52:00 PM,5,5
2789,22,8/5/2019 0:00,8:49:00 AM,5,5
2790,18,8/5/2019 0:00,10:16:00 AM,5,5
2791,15,8/5/2019 0:00,1:15:00 PM,5,5
2792,22,8/5/2019 0:00,3:14:00 PM,5,5
2793,23,8/5/2019 0:00,6:01:00 PM,4,4
2794,20,8/4/2019 0:00,7:42:00 AM,3,3
2795,38,8/4/2019 0:00,9:58:00 AM,5,5
2796,43,8/4/2019 0:00,10:41:00 AM,4,4
2797,34,8/3/2019 0:00,6:19:00 AM,3,3
2798,23,8/3/2019 0:00,6:48:00 AM,5,5
2799,40,8/3/2019 0:00,7:07:00 AM,5,5
2800,9,8/3/2019 0:00,7:37:00 AM,3,5
2801,9,8/3/2019 0:00,8:35:00 AM,4,4
2802,2,8/3/2019 0:00,12:32:00 PM,4,4
2803,32,8/3/2019 0:00,3:44:00 PM,4,3
2804,9,8/3/2019 0:00,3:56:00 PM,4,4
2805,32,8/3/2019 0:00,5:34:00 PM,4,2
2806,9,8/2/2019 0:00,9:58:00 AM,5,5
2807,23,8/2/2019 0:00,10:41:00 AM,4,4
2808,31,8/2/2019 0:00,11:30:00 AM,5,4
2809,40,8/2/2019 0:00,11:34:00 AM,5,5
2810,30,8/2/2019 0:00,11:54:00 AM,5,5
2811,31,8/2/2019 0:00,8:00:00 PM,5,5
2812,23,8/2/2019 0:00,5:45:00 AM,5,5
2813,2,8/2/2019 0:00,6:01:00 AM,5,5
2814,26,8/2/2019 0:00,6:13:00 AM,4,4
2815,33,8/2/2019 0:00,8:14:00 AM,5,5
2816,31,8/1/2019 0:00,7:59:00 AM,5,5
2817,9,8/1/2019 0:00,8:03:00 AM,4,4
2818,40,8/1/2019 0:00,8:01:00 AM,5,5
2819,9,8/1/2019 0:00,9:13:00 AM,4,4
2820,31,8/1/2019 0:00,10:07:00 AM,5,5
2821,9,8/1/2019 0:00,11:03:00 AM,5,5
2822,25,8/1/2019 0:00,11:11:00 AM,4,4
2823,23,8/1/2019 0:00,12:38:00 PM,5,5
2824,2,8/1/2019 0:00,3:00:00 PM,5,5
2825,31,8/1/2019 0:00,3:12:00 PM,4,4
2826,28,8/1/2019 0:00,3:56:00 PM,5,5
2827,31,8/1/2019 0:00,4:53:00 PM,5,5
2828,23,8/1/2019 0:00,6:53:00 PM,4,4
2829,9,8/1/2019 0:00,8:13:00 PM,5,5
2830,17,8/1/2019 0:00,8:48:00 PM,5,5
2831,38,7/31/2019 0:00,1:56:00 AM,4,4
2832,9,7/31/2019 0:00,6:33:00 AM,5,4
2833,25,7/31/2019 0:00,7:17:00 AM,5,5
2834,2,7/31/2019 0:00,7:32:00 AM,4,4
2835,40,7/31/2019 0:00,7:39:00 AM,5,5
2836,9,7/31/2019 0:00,7:56:00 AM,5,5
2837,31,7/31/2019 0:00,9:42:00 AM,5,5
2838,25,7/31/2019 0:00,9:32:00 AM,3,3
2839,2,7/31/2019 0:00,10:28:00 AM,5,5
2840,20,7/31/2019 0:00,11:39:00 AM,5,5
2841,24,7/31/2019 0:00,3:53:00 PM,5,5
2842,24,7/31/2019 0:00,7:28:00 PM,1,1
2843,9,7/31/2019 0:00,9:22:00 PM,5,5
2844,26,7/31/2019 0:00,4:10:00 PM,1,3
2845,35,7/31/2019 0:00,5:39:00 PM,5,4
2846,9,7/31/2019 0:00,5:55:00 PM,5,5
2847,43,7/31/2019 0:00,7:01:00 PM,4,3
2848,31,7/31/2019 0:00,9:26:00 PM,5,5
2849,40,7/30/2019 0:00,10:16:00 AM,5,4
2850,24,7/30/2019 0:00,10:34:00 AM,4,4
2851,26,7/30/2019 0:00,10:40:00 AM,5,5
2852,20,7/30/2019 0:00,10:43:00 AM,5,4
2853,10,7/30/2019 0:00,10:07:00 AM,4,4
2854,12,7/30/2019 0:00,11:09:00 AM,5,4
2855,22,7/30/2019 0:00,11:16:00 AM,5,5
2856,31,7/30/2019 0:00,2:03:00 PM,4,4
2857,40,7/30/2019 0:00,6:23:00 PM,5,5
2858,9,7/30/2019 0:00,9:28:00 PM,5,4
2859,9,7/30/2019 0:00,9:50:00 AM,5,5
2860,42,7/30/2019 0:00,5:29:00 AM,5,5
2861,29,7/30/2019 0:00,5:50:00 AM,5,5
2862,9,7/30/2019 0:00,5:55:00 AM,4,4
2863,2,7/30/2019 0:00,6:37:00 AM,5,5
2864,3,7/30/2019 0:00,6:58:00 AM,4,4
2865,24,7/30/2019 0:00,7:07:00 AM,5,5
2866,32,7/30/2019 0:00,7:51:00 AM,5,5
2867,34,7/30/2019 0:00,8:32:00 AM,5,5
2868,4,7/30/2019 0:00,8:39:00 AM,5,5
2869,23,7/29/2019 0:00,5:21:00 AM,4,5
2870,29,7/29/2019 0:00,6:48:00 AM,5,5
2871,15,7/29/2019 0:00,7:31:00 AM,5,4
2872,40,7/29/2019 0:00,7:39:00 AM,5,4
2873,2,7/29/2019 0:00,9:02:00 AM,4,4
2874,18,7/29/2019 0:00,10:24:00 AM,5,5
2875,36,7/29/2019 0:00,10:41:00 AM,5,5
2876,24,7/29/2019 0:00,1:07:00 PM,5,5
2877,28,7/28/2019 0:00,10:08:00 AM,4,4
2878,27,7/28/2019 0:00,7:54:00 PM,4,4
2879,40,7/27/2019 0:00,5:21:00 AM,4,4
2880,9,7/27/2019 0:00,7:51:00 AM,5,5
2881,9,7/27/2019 0:00,8:01:00 AM,5,5
2882,28,7/27/2019 0:00,9:13:00 AM,5,4
2883,1,7/27/2019 0:00,10:01:00 AM,4,4
2884,37,7/27/2019 0:00,10:26:00 AM,4,4
2885,9,7/27/2019 0:00,11:55:00 AM,3,3
2886,23,7/27/2019 0:00,11:51:00 AM,5,5
2887,25,7/27/2019 0:00,1:42:00 PM,4,4
2888,28,7/27/2019 0:00,3:43:00 PM,4,4
2889,2,7/27/2019 0:00,4:58:00 PM,5,5
2890,5,7/27/2019 0:00,5:21:00 PM,4,4
2891,43,7/27/2019 0:00,4:31:00 AM,5,5
2892,10,7/26/2019 0:00,5:08:00 AM,4,3
2893,22,7/26/2019 0:00,5:43:00 AM,4,4
2894,22,7/26/2019 0:00,5:44:00 AM,5,5
2895,43,7/26/2019 0:00,6:44:00 AM,5,5
2896,24,7/26/2019 0:00,6:56:00 AM,5,5
2897,2,7/26/2019 0:00,7:35:00 AM,5,5
2898,25,7/26/2019 0:00,7:54:00 AM,4,4
2899,33,7/26/2019 0:00,12:22:00 PM,2,2
2900,1,7/26/2019 0:00,5:31:00 PM,4,4
2901,34,7/25/2019 0:00,3:13:00 AM,3,3
2902,2,7/25/2019 0:00,6:05:00 AM,5,5
2903,19,7/25/2019 0:00,6:23:00 AM,5,5
2904,20,7/25/2019 0:00,6:50:00 AM,5,5
2905,42,7/25/2019 0:00,7:27:00 AM,5,5
2906,31,7/25/2019 0:00,8:32:00 AM,4,4
2907,15,7/25/2019 0:00,11:12:00 AM,5,5
2908,2,7/25/2019 0:00,12:59:00 PM,5,4
2909,40,7/25/2019 0:00,7:18:00 PM,5,5
